data,_freq
1117013200|서울특별시 용산구 장문로 47|현대플래티앙1(1-67),1
1117013200|서울특별시 용산구 장문로9가길 19|아울스타운,1
1117013200|서울특별시 용산구 장문로9길 34|파인힐빌,1
1117013200|서울특별시 용산구 서빙고로75가길 31|리버힐에이동,1
1117013200|서울특별시 용산구 장문로9길 65|현대플래티앙2,1
1117013200|서울특별시 용산구 장문로 63|SOD빌,1
1117013300|서울특별시 용산구 서빙고로51길 68-14|금호베스트빌1,1
1117013300|서울특별시 용산구 서빙고로51길 64|그린파크(코오롱 하늘채),1
1117013300|서울특별시 용산구 서빙고로51길 17|라테르빌,1
1117013300|서울특별시 용산구 서빙고로62길 27|한강르네상스,1
1117013400|서울특별시 용산구 서빙고로91가길 29-7|PRIMAVERA  VILL,1
1117013600|서울특별시 용산구 서빙고로97길 2-7|카사빌라,1
1117013600|서울특별시 용산구 보광로 40|주미,1
1117013600|서울특별시 용산구 보광로5길 40|리버빌(삼성),1
1120010100|서울특별시 성동구 마장로 137|텐즈힐(2구역),1
1120010100|서울특별시 성동구 난계로24길 19|센트럴큐브,1
1120010200|서울특별시 성동구 무학로 33|텐즈힐아파트(1단지),1
1120010200|서울특별시 성동구 무학로 50|청계벽산,1
1120010200|서울특별시 성동구 청계천로 474|왕십리모노퍼스주상복합,1
1120010200|서울특별시 성동구 난계로 100|왕십리자이,1
1120010200|서울특별시 성동구 무학봉길 76|왕십리 지웰,1
1120010200|서울특별시 성동구 무학봉길 49|무학현대,1
1120010200|서울특별시 성동구 난계로 73|극동미라주,1
1120010200|서울특별시 성동구 왕십리로 391-1|뉴타운,1
1120010200|서울특별시 성동구 왕십리로31나길 22|한신무학,1
1120010200|서울특별시 성동구 왕십리로 410|센트라스아파트,1
1120010200|서울특별시 성동구 무학봉길 35|왕십리KCC스위첸,1
1120010200|서울특별시 성동구 왕십리로31나길 33|상왕아파트,1
1120010200|서울특별시 성동구 무학봉28길 5|상리제나우스,1
1120010300|서울특별시 성동구 무학로12길 11|청계대주파크빌,1
1120010300|서울특별시 성동구 무학로10길 4|주암해븐,1
1120010300|서울특별시 성동구 마장로 219|홍익한신,1
1120010400|서울특별시 성동구 무학로6길 50|삼성쉐르빌,1
1120010500|서울특별시 성동구 마장로46길 14|삼웅아파트 1동,1
1120010500|서울특별시 성동구 마장로46길 18|삼웅아파트 2동,1
1120010500|서울특별시 성동구 마조로15가길 11|마장동 해맑은아파트,1
1120010500|서울특별시 성동구 마장로 258|신명스카이뷰,1
1120010500|서울특별시 성동구 마장로46길 6|태성,1
1120010500|서울특별시 성동구 고산자로26길 11|우성에비뉴,1
1120010500|서울특별시 성동구 마장로 262|마장동중앙하이츠,1
1120010500|서울특별시 성동구 마조로15가길 23|마장에스에이치빌,1
1120010500|서울특별시 성동구 마조로18길 25|홀스케슬,1
1120010600|서울특별시 성동구 살곶이길 176|벽산,1
1120010600|서울특별시 성동구 살곶이길 148|J&P Vill,1
1120010600|서울특별시 성동구 사근동길 47|인암빌,1
1120010600|서울특별시 성동구 살곶이길 146|한양마이라움,1
1120010600|서울특별시 성동구 살곶이길 152|어반큐브,1
1120010700|서울특별시 성동구 행당로9길 34|다울아크로빌,1
1120010700|서울특별시 성동구 왕십리로 241|서울숲더샵,1
1120010700|서울특별시 성동구 고산자로2길 65|서울숲리버뷰자이,1
1120010700|서울특별시 성동구 왕십리로 280|삼부1,1
1120010700|서울특별시 성동구 고산자로14길 40|두산,1
1120010700|서울특별시 성동구 마조로1길 51|우성포커스,1
1120010700|서울특별시 성동구 행당로 82|행당 한진타운,1
1120010700|서울특별시 성동구 고산자로 164|행당한신,1
1120010700|서울특별시 성동구 고산자로 177|서울숲행당푸르지오,1
1120010700|서울특별시 성동구 행당로 99|이수 브라운스톤,1
1120010700|서울특별시 성동구 고산자로2길 65|서울숲리버뷰자이(임대),1
1120010800|서울특별시 성동구 독서당로62길 43|대림(1차),1
1120010800|서울특별시 성동구 고산자로4길 34|동아리버그린,1
1120010800|서울특별시 성동구 독서당로 431|대림(2차),1
1120010800|서울특별시 성동구 고산자로 160|대림강변,1
1120010800|서울특별시 성동구 독서당로 377|금호현대,1
1120010900|서울특별시 성동구 행당로 31-43|신금호,1
1120010900|서울특별시 성동구 행당로 27|신금호두산위브,1
1120010900|서울특별시 성동구 행당로 31-35|푸른마을(8차),1
1120010900|서울특별시 성동구 금호로 140|e편한세상 신금호파크힐스,1
1120010900|서울특별시 성동구 독서당로 343|금호삼성래미안,1
1120010900|서울특별시 성동구 금호로 110|e편한세상금호파크힐스(임대),1
1120011000|서울특별시 성동구 금호로 107|래미안하이리버,1
1120011000|서울특별시 성동구 금호로 173|신금호파크자이,1
1120011000|서울특별시 성동구 금호로 117|금호자이1차,1
1120011000|서울특별시 성동구 금호산9가길 52|상기,1
1120011100|서울특별시 성동구 금호산8길 5|금호1차푸르지오,1
1120011100|서울특별시 성동구 금호산길 27|금호한신,1
1120011100|서울특별시 성동구 금호산8길 14|금호자이2차,1
1120011200|서울특별시 성동구 독서당로 344|힐스테이트 서울숲 리버,1
1120011200|서울특별시 성동구 독서당로 336|리버마이다스빌,1
1120011200|서울특별시 성동구 금호로 15|서울숲푸르지오,1
1120011200|서울특별시 성동구 동호로 93|브라운스톤2차,1
1120011200|서울특별시 성동구 매봉길 24|브라운스톤금호,1
1120011200|서울특별시 성동구 금호로 17|서울숲푸르지오2차,1
1120011200|서울특별시 성동구 금호로3길 10|삼산금호,1
1120011200|서울특별시 성동구 금호로 40|힐스테이트 서울숲리버(임대),1
1120011300|서울특별시 성동구 독서당로 154|레미테지,1
1120011300|서울특별시 성동구 한림말길 56|벽산빌라트,1
1120011300|서울특별시 성동구 독서당로 156|한남하이츠,1
1120011300|서울특별시 성동구 독서당로39길 33|화이트캐슬,1
1120011300|서울특별시 성동구 독서당로 175|극동그린,1
1120011300|서울특별시 성동구 독서당로 184|경보이리스힐,1
1120011300|서울특별시 성동구 한림말길 50|옥수하이츠,1
1120011300|서울특별시 성동구 뚝섬로 51|풍림아이원,1
1120011300|서울특별시 성동구 독서당로40길 37|옥수 어울림,1
1120011300|서울특별시 성동구 독서당로40길 27|이테크빌,1
1120011300|서울특별시 성동구 매봉길 50|옥수파크힐스101동~116동,1
1120011300|서울특별시 성동구 독서당로 242|동인샤인빌,1
1120011300|서울특별시 성동구 매봉길 50|옥수파크힐스 117동~125동,1
1120011300|서울특별시 성동구 한림말길 24|극동옥정,1
1120011300|서울특별시 성동구 매봉길 15|래미안 옥수 리버젠,1
1120011300|서울특별시 성동구 한림말3길 24|옥수,1
1120011400|서울특별시 성동구 서울숲2길 32-14|갤러리아 포레,1
1120011400|서울특별시 성동구 서울숲길 17|성수파크빌,1
1120011400|서울특별시 성동구 왕십리로 36|LIG건영,1
1120011400|서울특별시 성동구 왕십리로 16|트리마제,1
1120011400|서울특별시 성동구 상원1길 17|서울숲한양현대,1
1120011400|서울특별시 성동구 상원길 42|뚝섬현대,1
1120011400|서울특별시 성동구 둘레길 21|강변동양,1
1120011400|서울특별시 성동구 왕십리로 66-15|신장미,1
1120011400|서울특별시 성동구 뚝섬로 311|서울숲 대림,1
1120011400|서울특별시 성동구 상원6길 16|대우2,1
1120011400|서울특별시 성동구 뚝섬로 310|한진타운,1
1120011500|서울특별시 성동구 뚝섬로 434|성수동두산위브,1
1120011500|서울특별시 성동구 성수일로4길 26|힐스테이트,1
1120011500|서울특별시 성동구 성수이로 137|현대I-PARK,1
1120011500|서울특별시 성동구 성수이로7가길 18|이화102동,1
1120011500|서울특별시 성동구 성수이로7가길 20|이화101동,1
1120011500|서울특별시 성동구 성수이로 3|한신한강,1
1120011500|서울특별시 성동구 둘레15길 7|청구강변1,1
1120011500|서울특별시 성동구 둘레19길 7|강변금호타운,1
1120011500|서울특별시 성동구 뚝섬로 436|대명루첸,1
1120011500|서울특별시 성동구 연무장길 31|금호타운2,1
1120011500|서울특별시 성동구 둘레19길 5|강변임광,1
1120011500|서울특별시 성동구 성수이로16길 13|우성2차,1
1120011500|서울특별시 성동구 성수일로10길 3|우방2,1
1120011500|서울특별시 성동구 성수이로2길 4|강변청구3,1
1120011500|서울특별시 성동구 뚝섬로13길 11|신성미소지움,1
1120011500|서울특별시 성동구 둘레11길 1|강변현대,1
1120011500|서울특별시 성동구 아차산로9길 34|금강아미움,1
1120011500|서울특별시 성동구 광나루로6길 7-1|E-아름다운세상,1
1120011500|서울특별시 성동구 동일로 143|대우1,1
1120011800|서울특별시 성동구 동일로 237|서울숲아이파크,1
1120011800|서울특별시 성동구 동일로 291|양지쉐르빌아파트,1
1120012200|서울특별시 성동구 자동차시장1길 14|YM프라젠,1
1120012200|서울특별시 성동구 천호대로 298|드레곤힐,1
1121510100|서울특별시 광진구 면목로 127|신성그랜드타워,1
1121510100|서울특별시 광진구 영화사로7길 4|삼보드림,1
1121510100|서울특별시 광진구 자양로53길 33|예다움,1
1121510100|서울특별시 광진구 능동로 419|KEPCO사택,1
1121510100|서울특별시 광진구 동일로 354|진흥아르미,1
1121510100|서울특별시 광진구 동일로76가길 17|중곡동광덕,1
1121510100|서울특별시 광진구 용마산로1길 78|대영1동,1
1121510100|서울특별시 광진구 용마산로1길 84|대영2동,1
1121510100|서울특별시 광진구 천호대로117길 25|그린트리,1
1121510100|서울특별시 광진구 능동로48길 49|웰빙,1
1121510100|서울특별시 광진구 용마산로5길 66|두리,1
1121510100|서울특별시 광진구 영화사로 58|삼성로얄3,1
1121510100|서울특별시 광진구 자양로53길 34|랜드,1
1121510100|서울특별시 광진구 능동로42길 49|그랑,1
1121510100|서울특별시 광진구 긴고랑로14길 63|삼보글로벌101동,1
1121510100|서울특별시 광진구 자양로53길 40|삼성로얄2,1
1121510100|서울특별시 광진구 천호대로119길 16|대광그린,1
1121510100|서울특별시 광진구 능동로 437|에이탑,1
1121510100|서울특별시 광진구 동일로64길 39|테라팰리스중곡1,1
1121510100|서울특별시 광진구 용마산로2길 45|욱현,1
1121510100|서울특별시 광진구 긴고랑로14길 69|삼보글로벌102동,1
1121510100|서울특별시 광진구 용마산로1길 48|주성AURA,1
1121510100|서울특별시 광진구 긴고랑로15길 32|삼민,1
1121510100|서울특별시 광진구 용마산로 174|에스케이,1
1121510100|서울특별시 광진구 동일로 380|한영해시안 아파트,1
1121510100|서울특별시 광진구 긴고랑로 149|대영,1
1121510100|서울특별시 광진구 긴고랑로1길 55|중곡2단지,1
1121510100|서울특별시 광진구 동일로72길 17|중곡1단지,1
1121510100|서울특별시 광진구 동일로 429|삼성베스트빌(31차),1
1121510100|서울특별시 광진구 천호대로107길 26|광남캐스빌3차,1
1121510100|서울특별시 광진구 용마산로1길 7|욱현하이브Ⅲ,1
1121510100|서울특별시 광진구 능동로 362|타워캐슬,1
1121510200|서울특별시 광진구 천호대로118길 10|(246-11),1
1121510300|서울특별시 광진구 구의강변로3길 16|파르네빌,1
1121510300|서울특별시 광진구 구의강변로3길 53|신원빌라트,1
1121510300|서울특별시 광진구 강변역로4길 34|강변현대하이엘,1
1121510300|서울특별시 광진구 천호대로137길 16-10|아차산인앤인W클래스102동,1
1121510300|서울특별시 광진구 강변역로4길 56|광진해모로리버뷰,1
1121510300|서울특별시 광진구 아차산로58가길 11|나크빌라트,1
1121510300|서울특별시 광진구 구의강변로 102|현대13차폴라트리움,1
1121510300|서울특별시 광진구 자양로44길 5|욱현아파트,1
1121510300|서울특별시 광진구 천호대로137길 16-8|아차산인앤인W클래스101동,1
1121510300|서울특별시 광진구 천호대로137길 15|노블리스아파트,1
1121510300|서울특별시 광진구 아차산로 451|세림리오빌,1
1121510300|서울특별시 광진구 구의로16길 58-1|그레이스홈타운(102동),1
1121510300|서울특별시 광진구 자양로44길 15|한솔아파트,1
1121510300|서울특별시 광진구 구의로16길 58|그레이스홈타운(101동),1
1121510300|서울특별시 광진구 자양로48길 16|선화아파트,1
1121510300|서울특별시 광진구 광나루로46길 21|구의동현진에버빌,1
1121510300|서울특별시 광진구 구의강변로3가길 39|구의현대7단지현대홈타운,1
1121510300|서울특별시 광진구 광나루로 545|래미안파크스위트,1
1121510300|서울특별시 광진구 구의강변로5길 7|성동강변파크빌101(강변타워),1
1121510300|서울특별시 광진구 구의강변로 94|구의현대6단지,1
1121510300|서울특별시 광진구 광나루로56길 32|구의현대2단지,1
